교육청명,교육지원청명,유치원명,설립유형,대표자명,유치원장명,설립일,개업일자,전화번호,홈페이지주소,운영시간,3세학급수,4세학급수,5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,3세영유아수,4세영유아수,5세영유아수,혼합영유아수,특수영유아수,공시차수,정제도로명주소,정제지번주소,정제우편번호,정제WGS84위도,정제WGS84경도
경기도교육청,의정부교육지원청,열매유치원,사립(사인),이광진,남래임,19960301,19960301,031-878-0271,,09시00분~18시00분,2,1,1,1,,123,36,22,26,16,,35,22,22,10,,20222,경기도 의정부시 평화로 364,경기도 의정부시 호원동 430번지,11706,37.7243710115,127.0485851864
경기도교육청,의정부교육지원청,도도유치원,사립(사인),한용호,정영주,20151103,20160301,031-878-0403,,09시00분~18시00분,5,3,3,0,,250,90,66,78,0,,77,76,75,0,,20222,경기도 의정부시 호암로109번길 82,경기도 의정부시 호원동 237-2번지,11643,37.7110458944,127.0429933299
경기도교육청,의정부교육지원청,훈민초등학교병설유치원,공립(병설),민복식,민복식,20200301,20200301,031-820-9920,http://www.hunmin.es.kr,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,7,10,20,0,,20222,경기도 의정부시 훈민로 14,경기도 의정부시 고산동 917번지,11801,37.7387656155,127.1147456895
경기도교육청,의정부교육지원청,정음유치원,공립(단설),김연숙,김연숙,20220302,20220302,031-869-8520,https://jeongeum-k.goeujb.kr,09시00분~19시00분,2,2,1,0,2,98,27,42,21,0,8,16,24,10,0,8,20222,경기도 의정부시 솔향길 15,경기도 의정부시 고산동 915번지,11801,37.7382177810,127.1153500561
경기도교육청,파주교육지원청,동문한우리유치원,사립(사인),이규종,이규종,20010301,20010301,031-948-0127,,08시00분~19시00분,2,2,2,0,,270,36,44,52,0,,32,41,41,0,,20222,경기도 파주시 조리읍 대원로 32,경기도 파주시 조리읍 대원리 237-5번지,10943,37.7271764511,126.8183777552
경기도교육청,파주교육지원청,다온유치원,사립(사인),김윤임,임미송,20030721,20030721,031-941-4997,http://cafe.daum.net/daonu7,07시40분~18시40분,2,1,2,0,,123,36,22,52,0,,23,12,27,0,,20222,,경기도 파주시 와동동 1404번지 해솔마을7단지롯데캐슬,10898,37.7224386130,126.7519957823
경기도교육청,파주교육지원청,해솔초등학교병설유치원,공립(병설),위승우,위승우,20100316,20100316,031-944-2215,,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,6,20,26,0,,20222,경기도 파주시 해솔로 40,경기도 파주시 목동동 664번지,10893,37.7266180067,126.7473239172
경기도교육청,파주교육지원청,금신초등학교병설유치원,공립(병설),홍은경,홍은경,19860301,19860301,031-941-1937,http://www.geumshin.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,10,,20222,경기도 파주시 금신초교길 10,경기도 파주시 금촌동 369-1번지,10854,37.7672668477,126.7716748269
경기도교육청,파주교육지원청,청암초등학교병설유치원,공립(병설),정운배,정운배,20010901,20010917,031-943-3282,,09시00분~16시30분,,1,1,0,,48,,22,26,0,,,21,26,0,,20212,경기도 파주시 청암로 16,경기도 파주시 목동동 868번지,10871,37.7308391035,126.7379642669
경기도교육청,파주교육지원청,파주송화초등학교병설유치원,공립(병설),최미자,최미자,20020301,20020301,031-947-1654,http://www.shw.es.kr,09시00분~19시00분,1,1,1,0,,64,16,22,26,0,,11,14,20,0,,20222,경기도 파주시 송화로 39,경기도 파주시 아동동 277번지,10851,37.7745592785,126.7791429888
경기도교육청,파주교육지원청,행복한유치원,사립(사인),장경자,김경숙,20120316,20120316,031-944-6148,https://happyk.kidsnote.ac,08시00분~18시30분,1,1,1,0,,164,15,22,26,0,,9,19,26,0,,20222,경기도 파주시 조리읍 능안로 39,경기도 파주시 조리읍 대원리 992-7번지,10936,37.7420279562,126.8026012624
경기도교육청,수원교육지원청,새알곡유치원,사립(사인),한금희,한금희,20060913,20060913,031-297-8255,https://cafe.naver.com/algog87,09시00분~18시00분,3,2,2,0,,200,54,44,52,0,,50,35,45,0,,20222,경기도 수원시 장안구 율전로107번길 61,경기도 수원시 장안구 율전동 357-3번지,16361,37.2991716504,126.9658488852
경기도교육청,수원교육지원청,송원초등학교병설유치원,공립(병설),문혜숙,문혜숙,20000108,20000301,031-258-6131,https://songwon-e.goesw.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,8,,20222,경기도 수원시 장안구 수일로 185,경기도 수원시 장안구 조원동 872번지,16293,37.3084673816,127.0101654880
경기도교육청,수원교육지원청,리라유치원,사립(사인),김형만,장숙현,19830301,20030901,031-207-7721,,09시00분~18시30분,4,3,3,0,,254,72,66,78,0,,72,66,78,0,,20222,경기도 수원시 장안구 덕영대로511번길 19,경기도 수원시 장안구 천천동 509-5번지,16325,37.2989531566,126.9795256410
경기도교육청,수원교육지원청,다현유치원,사립(사인),김정미,윤봉기,20150511,20150901,031-257-1004,https://blog.naver.com/suwondahyun,09시00분~18시00분,4,3,3,0,,200,54,66,78,0,,47,52,68,0,,20222,경기도 수원시 장안구 영화로 34,경기도 수원시 장안구 영화동 415-3번지,16271,37.2901194767,127.0090434553
경기도교육청,수원교육지원청,밤밭누리유치원,공립(단설),임금선,임금선,20200228,20200301,0318954740,https://bbnuri-k.goesw.kr/,08시00분~19시00분,3,3,3,0,2,186,42,63,73,0,8,37,54,63,0,8,20222,경기도 수원시 장안구 상률로12번길 62,경기도 수원시 장안구 율전동 547번지,16356,37.3049763275,126.9677938267
경기도교육청,파주교육지원청,해솔빛유치원,공립(단설),김미애,김미애,20210302,20210302,031-8071-2021,http://www.haesolbit.kg.kr,08시00분~19시00분,4,4,4,0,1,252,56,88,104,0,4,51,62,93,0,2,20222,경기도 파주시 해솔로 80,경기도 파주시 목동동 658번지,10893,37.7279710688,126.7460846570
경기도교육청,파주교육지원청,산내초등학교병설유치원,공립(병설),박미영,박미영,20180112,20180901,0319486890,http://www.sannae.es.kr,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,14,20,25,0,,20212,경기도 파주시 와석순환로 267,경기도 파주시 목동동 1146번지,10891,37.7220494548,126.7362842067
경기도교육청,파주교육지원청,예원유치원,사립(사인),윤용철.임재숙,임재숙,20180921,20190301,031-942-5585,,08시00분~19시00분,2,2,2,0,,112,27,39,46,0,,27,39,46,0,,20222,,경기도 파주시 목동동 1149번지 힐스테이트운정,10891,37.7250656650,126.7344036125
경기도교육청,의정부교육지원청,한아름유치원,사립(사인),최윤아,최윤아,20030330,20030330,031-873-5016,http://ujhanareuum.kidis.co.kr,09시00분~18시00분,2,1,1,0,,115,28,22,26,0,,21,15,22,0,,20222,경기도 의정부시 호암로 248,경기도 의정부시 호원동 55-4번지,11638,37.7225705417,127.0444657458
경기도교육청,의정부교육지원청,솔빛유정유치원,사립(사인),김지은,백은주,20080301,20080301,031-853-4555,http://www.solbits.co.kr ,09시00분~18시00분,4,5,5,0,,448,72,110,130,0,,72,110,130,0,,20222,경기도 의정부시 오목로91번길 45-20,경기도 의정부시 민락동 756-4번지,11810,37.7368065275,127.0897532084
경기도교육청,의정부교육지원청,그림유치원,사립(법인),심재정,심재정,19820610,19820610,031-872-6011,https://cafe.naver.com/rmfla6011,09시00분~19시00분,1,1,1,0,,120,18,22,26,0,,5,5,12,0,,20222,경기도 의정부시 신흥로207번길 44,경기도 의정부시 의정부동 554-5번지,11653,37.7348506654,127.0408723156
경기도교육청,의정부교육지원청,동오초등학교병설유치원,공립(병설),최정운,최정운,19960301,19960301,031-844-8067,http://dong-o.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,14,,20222,경기도 의정부시 추동로23번길 10,경기도 의정부시 신곡동 669-3번지,11740,37.7445798790,127.0584168839
경기도교육청,의정부교육지원청,무지개유치원,사립(법인),(주)엔헬스엔,박인경,19860305,19860305,031-877-3770,,08시30분~17시30분,,1,,0,,46,,14,,0,,,6,,0,,20212,경기도 의정부시 전좌로 204-43,경기도 의정부시 호원동 318-1번지,11635,37.7244064684,127.0414247346
경기도교육청,의정부교육지원청,이화유치원,사립(사인),한상욱,한범식,19970301,19970301,031-840-8040,http://cafe.daum.net/ewhakindergarten,09시00분~19시00분,2,3,3,0,,220,36,66,78,0,,36,72,76,0,,20222,경기도 의정부시 추동로24번길 14,경기도 의정부시 신곡동 684-2번지,11742,37.7427512125,127.0586888039
경기도교육청,의정부교육지원청,한빛유치원,사립(사인),조영숙,조영숙,19991020,20000302,031-878-0671,http://orangemedia.co.kr/m/0318780671-,09시00분~18시00분,2,1,1,0,,119,36,22,26,0,,17,17,19,0,,20222,경기도 의정부시 범골로29번길 19-12,경기도 의정부시 호원동 376-23번지,11631,37.7271442657,127.0408518084
경기도교육청,의정부교육지원청,경민대학교부설유치원,사립(법인),최수철,박은주,19941231,19950301,0318287900,http://kid.kyungmin.ac.kr/kid/,10시00분~17시00분,2,2,1,0,,150,36,44,26,0,,28,37,25,0,,20222,경기도 의정부시 서부로 545,경기도 의정부시 가능동 562-1번지,11618,37.7468240687,127.0236699068
경기도교육청,의정부교육지원청,솔뫼초등학교병설유치원,공립(병설),지수연,지수연,20010312,20010312,031-840-4278,,09시00분~17시00분,,,,1,,22,,,,22,,,,,14,,20222,경기도 의정부시 시민로 442,경기도 의정부시 용현동 211-4번지,11796,37.7313409106,127.0810450068
경기도교육청,의정부교육지원청,산내들유치원,사립(사인),이귀례 방은미,방은미,20000303,20000303,0318522004,,09시20분~19시00분,3,2,2,0,,265,48,44,52,0,,35,44,48,0,,20222,경기도 의정부시 용현로159번길 18,경기도 의정부시 민락동 692-3번지,11805,37.7413106331,127.0942343174
경기도교육청,의정부교육지원청,동암초등학교병설유치원,공립(병설),이수영,이수영,20060901,20060901,031-837-9921,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,14,0,,20222,경기도 의정부시 장곡로 206,경기도 의정부시 장암동 37-52번지,11722,37.7231305154,127.0541982569
경기도교육청,의정부교육지원청,예지유치원,사립(사인),신영숙,신영숙,19990315,19990315,031-876-1853,http://www.yae-ji.com/,09시00분~19시00분,2,2,3,0,,233,36,44,78,0,,21,44,68,0,,20222,경기도 의정부시 동일로454번길 6,경기도 의정부시 신곡동 727-1번지,11739,37.7286592752,127.0599639933
경기도교육청,의정부교육지원청,유람유치원,사립(법인),유영표,이정은,19900302,19900302,031-846-2226,http://yuram.co.kr,09시00분~18시00분,1,1,2,0,,240,16,24,52,0,,9,13,29,0,,20212,경기도 의정부시 동일로522번길 13,경기도 의정부시 신곡동 440-1번지,11735,37.7352991755,127.0591983544
경기도교육청,의정부교육지원청,의정부초등학교병설유치원,공립(병설),서애란,서애란,19810301,19810301,031-842-0522,http://www.ujb.es.kr,09시00분~17시00분,,,1,1,,42,,,26,16,,,,10,9,,20222,경기도 의정부시 동일로522번길 30,경기도 의정부시 신곡동 420-3번지,11735,37.7347529410,127.0601549113
경기도교육청,구리남양주교육지원청,하랑초등학교병설유치원,공립(병설),박육순,박육순,20210301,20210305,031-540-1700,http://harang.es.kr/,08시30분~19시00분,2,2,2,0,1,124,28,44,52,0,4,21,24,41,0,4,20222,경기도 남양주시 백봉로 89,경기도 남양주시 호평동 산37-74번지,12155,37.6491262668,127.2559686347
경기도교육청,구리남양주교육지원청,다산별빛초등학교병설유치원,공립(병설),윤원희,윤원희,20210901,20210901,031-540-7571,http://dasanbyeolbit.es.kr/main,09시00분~19시00분,2,2,2,0,1,128,28,44,52,0,4,27,40,42,0,4,20222,경기도 남양주시 다산중앙로82번안길 40,경기도 남양주시 다산동 6112번지,12249,37.6173376338,127.1648676974
경기도교육청,구리남양주교육지원청,진접초등학교병설유치원,공립(병설),김상도,김상도,20110301,20110301,031-529-0226,http://www.jinjeop.es.kr/,09시00분~17시00분,,,,1,,20,,,,20,,,,,15,,20222,경기도 남양주시 진접읍 해밀예당2로 102,경기도 남양주시 진접읍 금곡리 1109번지,12064,37.7171734823,127.1997057483
경기도교육청,구리남양주교육지원청,하영유치원,사립(사인),홍성대,홍성대,20000422,20000422,031-577-0601,http://hayoung.kidis.co.kr,09시30분~18시00분,3,3,3,0,,275,51,60,69,0,,48,56,53,0,,20222,경기도 남양주시 와부읍 수레로 88-19,경기도 남양주시 와부읍 덕소리 176-1번지,12207,37.5914256433,127.2209632957
경기도교육청,구리남양주교육지원청,서원유치원,사립(사인),서유미,최 순,20140301,20140303,031-523-2145,,08시00분~19시00분,2,2,3,0,,163,36,44,78,0,,35,44,70,0,,20222,경기도 남양주시 진접읍 해밀예당2로 108,경기도 남양주시 진접읍 금곡리 878-5번지,12063,37.7172747920,127.2005563199
경기도교육청,구리남양주교육지원청,샛별유치원,사립(사인),이매화,이매화,20060306,20060306,031-591-0651,https://cafe.naver.com/0315910651,09시00분~18시30분,3,4,4,0,,265,54,88,100,0,,54,87,97,0,,20222,경기도 남양주시 천마산로14번안길 8,경기도 남양주시 호평동 396-18번지,12141,37.6644967105,127.2486164065
경기도교육청,구리남양주교육지원청,도농초등학교병설유치원,공립(병설),정효순,정효순,20030301,20030301,031-558-0556,,09시00분~19시00분,1,1,1,0,,64,16,22,26,0,,11,12,17,0,,20222,경기도 남양주시 도농로 72,경기도 남양주시 다산동 4002-6번지,12251,37.6124042880,127.1575477103
경기도교육청,구리남양주교육지원청,와부초등학교병설유치원,공립(병설),강종희,강종희,20020301,20020301,031-576-4215,http://wabu.es.kr/,09시00분~18시00분,,,,1,,20,,,,20,,,,,6,,20222,경기도 남양주시 와부읍 월문천로 63,경기도 남양주시 와부읍 덕소리 75-5번지,12212,37.5870492693,127.2189295162
경기도교육청,구리남양주교육지원청,조안초등학교병설유치원,공립(병설),김필주,김필주,19810308,19810308,031-576-2438,http://www.joan.es.kr/,09시00분~17시00분,,,,1,,22,,,,22,,,,,4,,20222,경기도 남양주시 조안면 북한강로229번길 20,경기도 남양주시 조안면 조안리 47번지,12282,37.5464111287,127.3005895655
경기도교육청,구리남양주교육지원청,천마초등학교병설유치원,공립(병설),이영숙,이영숙,20010301,20010301,031-511-5071,,09시00분~17시00분,,,,1,,22,,,,22,,,,,8,,20222,경기도 남양주시 화도읍 경춘로 1707,경기도 남양주시 화도읍 묵현리 372-5번지,12171,37.6558351065,127.2803553836
경기도교육청,구리남양주교육지원청,광릉초등학교병설유치원,공립(병설),손형권,손형권,19860901,19860901,031-527-3396,,09시00분~17시00분,,,,1,,20,,,,20,,,,,4,,20212,경기도 남양주시 진접읍 광릉내로82번길 29,경기도 남양주시 진접읍 팔야리 762번지,12019,37.7452792074,127.2077987681
경기도교육청,구리남양주교육지원청,금남초등학교병설유치원,공립(병설),조은숙,조은숙,19850302,19850302,031-592-0587,http://www.geumnam.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,7,,20222,경기도 남양주시 화도읍 북한강로 1506,경기도 남양주시 화도읍 금남리 372번지,12193,37.6436825982,127.3620161521
경기도교육청,구리남양주교육지원청,호평유치원,공립(단설),송시연,송시연,20110301,20110301,031-559-0682,http://www.hopyeong.kg.kr/,09시00분~19시00분,1,2,2,0,1,116,16,44,52,0,4,10,19,28,0,4,20222,경기도 남양주시 천마산로 63,경기도 남양주시 호평동 378-1번지,12141,37.6670690567,127.2460565074
경기도교육청,구리남양주교육지원청,평내초등학교병설유치원,공립(병설),이미라,이리마,19840901,19840901,031-592-9585,http://www.pyongnae.es.kr,09시00분~17시00분,,,1,1,2,46,,,26,16,4,,,10,13,5,20222,경기도 남양주시 경춘로 1292-11,경기도 남양주시 평내동 203-6번지,12218,37.6490872782,127.2377970965
